year,month,day,rainfall,evaporation,discharge
1989,6,11,19.97,4.7,184.3
1989,6,12,6.92,3.5,240.3
1989,6,13,0.27,4.6,189.7
1989,6,14,0,5.9,151.6
1989,6,15,0,6.5,131.1
1989,6,16,0,5.7,116.3
1989,6,17,1.7,3.9,104.8
1989,6,18,25.12,2.9,177.1
1989,6,19,15.72,1.2,335.9
1989,6,20,0.59,2.3,308.7
1989,6,21,0.56,1.5,211.7
1989,6,22,30.09,4,305.2
1989,6,23,2.52,3.1,394.2
1989,6,24,0,4,250.6
1989,6,25,0.68,3.2,192.7
1989,6,26,6.66,4.6,168.8
1989,6,27,2.11,4.5,153.1
1989,6,28,22.33,2.7,213.3
1989,6,29,39.81,2.3,522.9
1989,6,30,102.2,2.4,1782.0
1989,7,1,24.47,0,2241.3
1989,7,2,4.31,1.2,993.6
1989,7,3,7.59,2.7,546.6
1989,7,4,0.03,1.7,383.7
1989,7,5,0,5.4,270.8
1989,7,6,0,4.5,213.1
1989,7,7,0,2.5,177.5
1989,7,8,0,3.3,153.1
1989,7,9,0,4.2,135.3
1989,7,10,0,6.4,121.7
1989,7,11,0,4.6,110.7
1989,7,12,0,5.9,101.9
1989,7,13,0,4.9,94.4
1989,7,14,0,5.2,88.1
1989,7,15,0,7.2,82.6
1989,7,16,0,8.5,77.6
1989,7,17,0,7.9,73.1
1989,7,18,0,6.2,69.1
1989,7,19,0,6.1,65.5
1989,7,20,0,5.6,62.2
1989,7,21,2.2,7.5,59.3
1989,7,22,0.15,4.3,56.6
1989,7,23,0.03,4.6,54.2
1989,7,24,0,5.6,51.9
1989,7,25,2.14,3.6,49.8
1989,7,26,9.76,3.2,61.9
1989,7,27,2.49,2.8,76.4
1989,7,28,0.15,4,60.9
1989,7,29,2,2.4,56.3
1989,7,30,2.21,1.3,55.6
1989,7,31,4.95,0.8,64.5
1989,8,1,1.74,2.7,70.6
1989,8,2,0,3.9,59.4
1989,8,3,0.29,5.9,55.3
1989,8,4,0,3.2,52.5
1989,8,5,0,4.5,50.0
1989,8,6,0.94,3.4,47.7
1989,8,7,2.14,3.7,45.7
1989,8,8,2.46,4.4,43.9
1989,8,9,2.04,3.6,42.3
1989,8,10,0,6.3,40.7
1989,8,11,0,4.7,39.2
1989,8,12,0,5.7,37.8
1989,8,13,0,5.9,36.5
1989,8,14,1.52,5.8,35.2
1989,8,15,5.08,6.3,34.1
1989,8,16,3.85,3.9,33.0
1989,8,17,0.42,6.3,32.1
1989,8,18,0.45,4.1,31.1
1989,8,19,0,5.7,30.2
1989,8,20,0,5,29.3
1989,8,21,3.61,4.3,28.4
1989,8,22,2.16,3.1,27.7
1989,8,23,0.34,3.6,27.0
1989,8,24,1.66,2.6,26.3
1989,8,25,0,4,25.6
1989,8,26,0.73,4.9,25.0
1989,8,27,3,2.7,24.8
1989,8,28,1.11,5.6,24.7
1989,8,29,0.24,5,23.6
1989,8,30,0.11,4.3,23.0
1989,8,31,0,4.9,22.4
1989,9,1,0.41,5.4,21.9
1989,9,2,1.53,3.4,21.4
1989,9,3,2,2.7,20.9
1989,9,4,5.39,3.9,22.2
1989,9,5,23.12,2.5,52.1
1989,9,6,1.46,1.9,88.3
1989,9,7,1.07,3.5,52.7
1989,9,8,0,3.4,45.7
1989,9,9,0,3.7,42.9
1989,9,10,0,4.3,40.4
1989,9,11,0,5.9,38.2
1989,9,12,0,2.3,36.2
1989,9,13,3.82,1.9,37.2
1989,9,14,7.63,1.9,47.5
1989,9,15,3.65,1.9,55.9
1989,9,16,1.36,2.4,47.6
1989,9,17,3.44,2.6,42.6
1989,9,18,0.1,1.6,41.5
1989,9,19,3.65,3.9,38.1
1989,9,20,0.2,2.1,36.0
1989,9,21,0.06,2,34.2
1989,9,22,0.01,3.7,32.6
1989,9,23,0,4.3,31.1
1989,9,24,0,3.5,29.8
1989,9,25,0,3.1,28.6
1989,9,26,0.57,3.5,27.4
1989,9,27,7.8,3,32.6
1989,9,28,0,3.2,39.2
1989,9,29,0.01,2.9,30.8
1989,9,30,1.02,1.4,28.7
1989,10,1,3.38,1.8,29.5
1989,10,2,0.01,2.8,30.9
1989,10,3,0,1.8,27.5
1989,10,4,0,3.7,26.2
1989,10,5,0,4.3,25.2
1989,10,6,0.15,1.1,24.3
1989,10,7,0.01,4.4,23.4
1989,10,8,0,4.8,22.6
1989,10,9,0,2.9,21.8
1989,10,10,0,4,21.1
1989,10,11,0,4.1,20.5
1989,10,12,4.38,0.7,23.8
1989,10,13,25.36,0.3,60.5
1989,10,14,4.31,1.4,104.7
1989,10,15,0.16,2.4,69.2
1989,10,16,1.53,2.9,55.5
1989,10,17,0.39,1.3,50.6
1989,10,18,0,3,46.8
1989,10,19,0,2.7,43.5
1989,10,20,0,2.2,40.6
1989,10,21,0,2.6,38.1
1989,10,22,0,1.3,35.9
1989,10,23,0,3.4,33.9
1989,10,24,0,1.8,32.1
1989,10,25,0.22,0.9,30.5
1989,10,26,0.87,2,29.1
1989,10,27,1.95,2.1,27.8
1989,10,28,0.03,1.4,26.6
1989,10,29,0,0.9,25.5
1989,10,30,0.73,2,24.5
1989,10,31,0.51,2.5,23.6
1989,11,1,0.14,3.4,22.7
1989,11,2,0.09,3,21.9
1989,11,3,0,2.1,21.1
1989,11,4,0,3.5,20.4
1989,11,5,0,3,19.7
1989,11,6,0,2.1,19.1
1989,11,7,0.02,2,18.5
1989,11,8,0.15,3.4,18.0
1989,11,9,0,1.2,17.5
1989,11,10,0.12,1.1,17.0
1989,11,11,0,2.7,16.5
1989,11,12,0,2.7,16.1
1989,11,13,3.48,0.2,18.7
1989,11,14,4.63,2.5,24.5
1989,11,15,0.65,0.5,22.6
1989,11,16,0.65,0.4,19.2
1989,11,17,0.28,0.9,18.4
1989,11,18,0,2.2,17.5
1989,11,19,0,2.3,17.0
1989,11,20,0,1.7,16.5
1989,11,21,0,1.6,16.1
1989,11,22,0.49,0.3,15.8
1989,11,23,12.09,5.3,22.1
1989,11,24,2.37,0.4,32.0
1989,11,25,0.29,1.5,25.1
1989,11,26,0,0.8,20.7
1989,11,27,0.12,3,19.7
1989,11,28,0,2.6,19.1
1989,11,29,0,2.4,18.5
1989,11,30,0,2.2,17.9
1989,12,1,0,1.9,17.4
1989,12,2,0,1.4,16.8
1989,12,3,0,1.7,16.4
1989,12,4,0,1.9,15.9
1989,12,5,0,1.7,15.5
1989,12,6,0.11,1.4,15.1
1989,12,7,0.02,1.6,14.7
1989,12,8,0,0.9,14.3
1989,12,9,0,1.6,14.0
1989,12,10,0,1.5,13.6
1989,12,11,0,1.3,13.3
1989,12,12,0,1.3,13.0
1989,12,13,0,1.1,12.7
1989,12,14,0,1.3,12.5
1989,12,15,0,1,12.2
1989,12,16,0,1.1,11.9
1989,12,17,0,1.4,11.7
1989,12,18,0,1.1,11.5
1989,12,19,0,1.9,11.2
1989,12,20,0,0.8,11.0
1989,12,21,3.71,0.1,13.7
1989,12,22,0.38,0.4,17.4
1989,12,23,2.25,1.7,13.2
1989,12,24,0,1.1,13.0
1989,12,25,1.9,0.3,13.4
1989,12,26,4.51,0.3,18.3
1989,12,27,0,0.6,20.8
1989,12,28,5.76,0.1,20.1
1989,12,29,0.85,0.9,25.7
1989,12,30,0.44,4.1,18.2
1989,12,31,0.48,0.5,16.8
1990,1,1,1.59,0.3,17.5
1990,1,2,0.7,0.9,18.5
1990,1,3,0,0.4,16.5
1990,1,4,0,0.8,15.8
1990,1,5,0.36,0.8,15.4
1990,1,6,0.17,0.1,15.0
1990,1,7,0.28,0.9,14.7
1990,1,8,0.03,1.3,14.3
1990,1,9,2.02,0.8,14.9
1990,1,10,16.91,0.4,31.3
1990,1,11,21.99,0.7,77.2
1990,1,12,4.89,0.6,96.6
1990,1,13,0.69,1.4,69.0
1990,1,14,6.84,0,65.7
1990,1,15,15.95,1.9,97.8
1990,1,16,0.28,0.2,110.3
1990,1,17,0,1.4,79.7
1990,1,18,17.21,0.1,102.6
1990,1,19,10.59,0,157.2
1990,1,20,3.01,0.4,148.8
1990,1,21,3.42,0.2,125.4
1990,1,22,10.78,0.7,135.3
1990,1,23,3.85,0.1,148.0
1990,1,24,0.01,1.8,122.4
1990,1,25,0,1,98.3
1990,1,26,0,1.2,84.9
1990,1,27,0,1.4,75.0
1990,1,28,0,1,67.0
1990,1,29,1.39,1,61.3
1990,1,30,15.63,1.3,83.2
1990,1,31,2.99,0,114.0
1990,2,1,3.05,0.8,94.6
1990,2,2,7.75,0.6,98.4
1990,2,3,8.27,1.2,117.6
1990,2,4,1.61,0,115.4
1990,2,5,0.65,0,95.8
1990,2,6,0.25,0.6,82.6
1990,2,7,0,0.7,72.4
1990,2,8,0.24,0.5,65.1
1990,2,9,0,0.4,59.2
1990,2,10,0.11,1.1,54.3
1990,2,11,0.57,1.7,50.1
1990,2,12,0.18,0.7,46.5
1990,2,13,0.79,0.2,44.3
1990,2,14,0.73,0.1,43.6
1990,2,15,4.83,1.9,45.9
1990,2,16,7.21,0.4,58.6
1990,2,17,6.55,0.4,75.2
1990,2,18,6.54,2.4,80.6
1990,2,19,0.15,2.3,73.3
1990,2,20,2.62,0,65.1
1990,2,21,0.68,0.2,65.4
1990,2,22,33.75,0.7,130.3
1990,2,23,4.58,1.2,226.0
1990,2,24,2.97,0.5,162.4
1990,2,25,3.15,0.9,139.5
1990,2,26,0.57,0.1,121.8
1990,2,27,19.59,3.4,148.0
1990,2,28,19.7,0,247.9
1990,3,1,0.65,0.3,256.1
1990,3,2,0.46,0.1,174.9
1990,3,3,2.69,0.3,147.2
1990,3,4,3.35,0,140.4
1990,3,5,0.95,1.7,126.1
1990,3,6,0,1.4,103.2
1990,3,7,0,2.1,89.7
1990,3,8,0,1,79.7
1990,3,9,0,2.1,71.8
1990,3,10,0.53,0.1,66.2
1990,3,11,10.24,0.3,83.0
1990,3,12,1.44,1.3,100.9
1990,3,13,0.37,2.7,76.6
1990,3,14,1.49,0.2,70.3
1990,3,15,7.28,0.8,81.5
1990,3,16,16.02,0.7,127.4
1990,3,17,2.02,1.4,151.6
1990,3,18,0.21,1,109.7
1990,3,19,0,1.3,92.3
1990,3,20,0,2.8,81.8
1990,3,21,0,5,73.5
1990,3,22,0.51,2.3,66.8
1990,3,23,1.85,1.3,62.3
1990,3,24,17.13,1.1,93.8
1990,3,25,8.08,2.4,144.1
1990,3,26,10.54,0.1,151.0
1990,3,27,0.99,0.8,153.6
1990,3,28,3.65,2.1,120.0
1990,3,29,9.4,0.1,133.6
1990,3,30,35.15,0.1,276.7
1990,3,31,5.79,0.3,400.4
1990,4,1,2.17,0.3,278.7
1990,4,2,5.8,1.3,225.0
1990,4,3,51.42,0.1,462.0
1990,4,4,1.82,1.7,642.9
1990,4,5,0,1.4,341.2
1990,4,6,0.21,1.6,234.9
1990,4,7,15.74,0.1,252.1
1990,4,8,2.09,2.7,270.7
1990,4,9,5.06,1.2,204.4
1990,4,10,6.05,0.9,199.4
1990,4,11,20.03,1.7,259.6
1990,4,12,3.24,2,291.6
1990,4,13,0.03,1.9,203.4
1990,4,14,1.43,0.8,161.5
1990,4,15,12.37,0.3,184.0
1990,4,16,29.69,0.1,350.7
1990,4,17,5.77,1.5,443.0
1990,4,18,0.33,0.7,293.8
1990,4,19,12.88,0.3,273.4
1990,4,20,3.25,0.8,287.4
1990,4,21,1.55,1.7,215.0
1990,4,22,24.68,1.8,276.1
1990,4,23,11.43,0.1,407.8
1990,4,24,8.96,1.6,373.6
1990,4,25,11.7,0.1,362.7
1990,4,26,1.19,1.7,319.6
1990,4,27,0.28,1.1,221.8
1990,4,28,0,2.5,175.5
1990,4,29,0,3.9,146.8
1990,4,30,0,4.7,126.4
1990,5,1,0,3.1,111.2
1990,5,2,0,4.3,99.6
1990,5,3,14.34,0.4,135.0
1990,5,4,1.2,1.8,173.7
1990,5,5,0,3.8,127.0
1990,5,6,0,3.6,108.8
1990,5,7,0,5,97.3
1990,5,8,0,3.7,88.1
1990,5,9,0.02,1.9,80.7
1990,5,10,0,2.8,74.6
1990,5,11,20.49,0,127.6
1990,5,12,19.69,0.1,274.3
1990,5,13,38.63,0.1,525.8
1990,5,14,2.36,2.8,595.5
1990,5,15,0,4.3,329.9
1990,5,16,2.97,4.5,233.5
1990,5,17,11.55,1.5,230.6
1990,5,18,2.63,1.1,240.6
1990,5,19,0,4.5,184.4
1990,5,20,0,4.1,148.5
1990,5,21,0,4.6,126.8
1990,5,22,0.16,3.4,111.0
1990,5,23,3.45,1.6,104.7
1990,5,24,4.83,0.5,113.9
1990,5,25,4.46,0.9,125.5
1990,5,26,15.76,4.6,155.4
1990,5,27,9.82,0.2,212.0
1990,5,28,0.15,3.1,200.6
1990,5,29,0,0.9,149.3
1990,5,30,0.08,1.5,125.9
1990,5,31,3.14,2.3,113.2
1990,6,1,57.89,0.1,366.8
1990,6,2,5.4,0.1,707.7
1990,6,3,6.19,1,439.3
1990,6,4,0.8,2.6,316.0
1990,6,5,0,3.6,226.2
1990,6,6,8.97,0.4,218.9
1990,6,7,3.4,2.2,224.4
1990,6,8,48.33,1.1,444.0
1990,6,9,5.71,3.1,674.7
1990,6,10,1.27,5.3,378.8
1990,6,11,14.74,0.4,343.9
1990,6,12,46.39,0.1,698.6
1990,6,13,28.3,1.6,1085.5
1990,6,14,0.46,3.6,743.6
1990,6,15,0,2.7,395.2
1990,6,16,6.99,2.5,300.7
1990,6,17,2.36,3.5,254.8
1990,6,18,1.91,1.6,197.2
1990,6,19,2.05,5.3,165.1
1990,6,20,0.01,3.2,141.7
1990,6,21,0,4.3,124.8
1990,6,22,0,5.3,111.9
1990,6,23,7.05,3.3,114.4
1990,6,24,0.01,2,118.3
1990,6,25,7.08,3.9,111.5
1990,6,26,0.01,6,112.6
1990,6,27,0.05,4.8,96.9
1990,6,28,3.85,5,88.6
1990,6,29,0.78,3.8,82.4
1990,6,30,6.39,3,86.7
1990,7,1,10.24,3.8,111.5
1990,7,2,15.87,0.6,174.1
1990,7,3,13.26,4,249.0
1990,7,4,0.08,4.5,223.2
1990,7,5,0.05,4.6,165.0
1990,7,6,0,5,138.1
1990,7,7,0,4.8,120.1
1990,7,8,0,5.1,106.5
1990,7,9,0.47,5.2,95.9
1990,7,10,0.21,6.4,87.2
1990,7,11,0,6,80.0
1990,7,12,0,6.7,73.9
1990,7,13,2.44,6,68.8
1990,7,14,4.75,4.6,64.8
1990,7,15,0.82,5.9,61.4
1990,7,16,0,5.7,57.7
1990,7,17,0,5.7,54.6
1990,7,18,0,5,51.8
1990,7,19,0,5.2,49.3
1990,7,20,0,6,47.0
1990,7,21,0,6.4,44.8
1990,7,22,0,6.7,42.8
1990,7,23,1.84,6.7,41.0
1990,7,24,1.91,5.4,39.3
1990,7,25,0.64,6.2,37.8
1990,7,26,1.34,4.4,36.3
1990,7,27,0.11,7.8,35.0
1990,7,28,0,6.1,33.7
1990,7,29,1.6,5.8,32.5
1990,7,30,1.25,4.7,31.3
1990,7,31,1.77,2.9,30.3
1990,8,1,23.65,1,66.8
1990,8,2,17.85,0.1,162.5
1990,8,3,20.43,1.5,233.5
1990,8,4,9.07,2.2,267.4
1990,8,5,3.41,2.8,212.2
1990,8,6,0.22,4.7,159.2
1990,8,7,0,5.6,129.7
1990,8,8,0.87,4.8,110.3
1990,8,9,9.43,3.6,112.0
1990,8,10,17.38,1.5,164.7
1990,8,11,2.77,3,188.3
1990,8,12,0,4.9,133.2
1990,8,13,0,5.2,110.6
1990,8,14,2.9,5.4,96.2
1990,8,15,2.18,5.3,85.1
1990,8,16,0,4.7,76.3
1990,8,17,0.14,3.3,69.1
1990,8,18,3.45,3.9,63.2
1990,8,19,5.17,1.8,65.2
1990,8,20,13.73,0.1,99.1
1990,8,21,36.69,0.1,244.2
1990,8,22,27.16,0.1,490.4
1990,8,23,26.23,0.1,623.0
1990,8,24,1.06,1.8,519.6
1990,8,25,0.86,1.6,302.4
1990,8,26,0.29,4.8,216.7
1990,8,27,0,5.2,169.8
1990,8,28,0,4.1,139.3
1990,8,29,0,5.5,118.0
1990,8,30,0,4.3,102.2
1990,8,31,12.54,2.9,117.3
1990,9,1,1.39,2.1,134.2
1990,9,2,0,4.2,102.4
1990,9,3,0,3.2,88.8
1990,9,4,0.07,3.5,79.6
1990,9,5,0.27,3,72.2
1990,9,6,2.47,3,66.1
1990,9,7,1.97,3.4,61.1
1990,9,8,9.73,1.4,74.7
1990,9,9,10.55,1.1,114.3
1990,9,10,38.48,0.2,251.6
1990,9,11,4.34,2.3,378.7
1990,9,12,3.49,2.7,241.1
1990,9,13,4.52,3.1,187.1
1990,9,14,6.73,1,177.3
1990,9,15,1.3,2,166.2
1990,9,16,1.15,2,130.4
1990,9,17,0,4.2,110.9
1990,9,18,0,4.3,97.2
1990,9,19,0,3.1,86.6
1990,9,20,3.59,0.6,85.6
1990,9,21,7.89,2.8,99.3
1990,9,22,6.29,1.9,111.9
1990,9,23,19.5,1.2,161.7
1990,9,24,10.14,0.9,236.9
1990,9,25,0.44,0.9,203.8
1990,9,26,0,2,149.5
1990,9,27,0.02,1.9,124.3
1990,9,28,0,2.1,107.4
1990,9,29,0,3.2,94.7
1990,9,30,0,1.9,84.7
1990,10,1,2.44,1.8,78.4
1990,10,2,1.08,1.1,73.4
1990,10,3,1.06,0.5,68.0
1990,10,4,0,3.1,64.4
1990,10,5,0,3.5,59.1
1990,10,6,0,4.5,55.2
1990,10,7,0,3.2,51.9
1990,10,8,0,3.3,49.0
1990,10,9,0,4.2,46.4
1990,10,10,0,2.9,44.1
1990,10,11,0,3.4,42.0
1990,10,12,0,1.6,40.2
1990,10,13,0,3.2,38.5
1990,10,14,0,2.6,36.9
1990,10,15,0,3.7,35.5
1990,10,16,0,3.5,34.2
1990,10,17,0,3.3,32.9
1990,10,18,0,1.6,31.8
1990,10,19,0.03,2.1,30.7
1990,10,20,0.03,0.4,29.8
1990,10,21,9.12,0.1,42.5
1990,10,22,5.91,0.3,68.6
1990,10,23,29.34,2.2,123.9
1990,10,24,15.05,3,227.0
1990,10,25,0.29,2.4,194.8
1990,10,26,0,1.9,138.7
1990,10,27,0,0.2,115.2
1990,10,28,0.24,1.4,99.7
1990,10,29,0,2.5,87.9
1990,10,30,0,0.9,78.6
1990,10,31,0,1.6,71.2
1990,11,1,0,1.8,65.1
1990,11,2,14.79,0.9,91.1
1990,11,3,1.04,1.8,121.4
1990,11,4,0,2.3,87.5
1990,11,5,0,2.7,76.0
1990,11,6,0,1.8,69.0
1990,11,7,0.45,0.5,63.2
1990,11,8,3.42,2,61.3
1990,11,9,27.42,3.3,116.8
1990,11,10,0.38,1.9,178.2
1990,11,11,0,2.1,117.5
1990,11,12,0,1.9,97.8
1990,11,13,0,1.3,86.4
1990,11,14,0,0.3,77.5
1990,11,15,0,0.1,70.3
1990,11,16,2.31,0.1,69.2
1990,11,17,6.32,1.2,80.5
1990,11,18,0.95,1.3,83.6
1990,11,19,0.05,2.1,68.2
1990,11,20,0.22,1.7,61.8
1990,11,21,0.01,2,57.2
1990,11,22,0,1.7,53.4
1990,11,23,0,1.4,50.0
1990,11,24,0,2.2,47.1
1990,11,25,0,0.3,44.5
1990,11,26,0,0.6,42.3
1990,11,27,0,1.6,40.2
1990,11,28,0,3.1,38.4
1990,11,29,0,2.2,36.8
1990,11,30,0,3.5,35.2
1990,12,1,0,2.3,33.8
1990,12,2,0,2,32.6
1990,12,3,0,1.8,31.4
1990,12,4,0,1.8,30.3
1990,12,5,0,1.8,29.3
1990,12,6,0,1.4,28.4
1990,12,7,0,0.9,27.5
1990,12,8,0,1.5,26.7
1990,12,9,0,1.6,26.0
1990,12,10,0,1.3,25.3
1990,12,11,0,1.6,24.6
1990,12,12,0.46,0.1,24.4
1990,12,13,1.76,1,25.4
1990,12,14,1.14,0.7,26.1
1990,12,15,0.04,0.3,25.0
1990,12,16,0,0.8,23.6
1990,12,17,0,1.1,22.9
1990,12,18,0.02,1,22.4
1990,12,19,0.13,1.5,21.9
1990,12,20,2.52,0.9,23.4
1990,12,21,0,2.3,25.5
1990,12,22,0,0.6,22.5
1990,12,23,0,1.5,21.7
1990,12,24,0,0.2,21.2
1990,12,25,0.04,1.2,20.8
1990,12,26,0.03,1.5,20.4
1990,12,27,0.85,0.1,20.8
1990,12,28,2.18,0.9,23.1
1990,12,29,0.44,0.1,23.9
1990,12,30,0.07,1.1,21.9
1990,12,31,1.18,1,20.9
1991,1,1,0,1.2,20.7
1991,1,2,0,0.9,20.0
1991,1,3,0.53,1,19.6
1991,1,4,8.72,0.4,29.3
1991,1,5,2.98,0.7,45.3
1991,1,6,3.64,0.2,40.3
1991,1,7,0.71,0.6,40.2
1991,1,8,0.01,0.2,33.3
1991,1,9,0,1,31.2
1991,1,10,9.45,0.1,43.6
1991,1,11,3.94,1.1,64.3
1991,1,12,0,1.4,52.8
1991,1,13,0.31,0.5,43.8
1991,1,14,9.95,0.7,56.5
1991,1,15,0.54,1.2,72.7
1991,1,16,0,0.2,54.1
1991,1,17,3.05,0.2,53.9
1991,1,18,17.25,0,90.8
1991,1,19,14.3,0.1,161.5
1991,1,20,0.49,0.1,161.3
1991,1,21,1.15,0.2,118.6
1991,1,22,2.36,0.8,106.3
1991,1,23,1.15,0.3,98.1
1991,1,24,1.41,0.6,88.6
1991,1,25,3.54,0.6,86.7
1991,1,26,10,1,106.2
1991,1,27,0.81,0.3,116.9
1991,1,28,0.01,0.6,91.0
1991,1,29,0.07,0.2,78.8
1991,1,30,0,1.3,71.1
1991,1,31,0.34,0.1,65.3
1991,2,1,3.1,0.6,65.8
1991,2,2,0.72,0.8,66.2
1991,2,3,2.72,0.5,61.9
1991,2,4,0.2,0.7,62.1
1991,2,5,0.43,1.1,54.4
1991,2,6,0.48,0.4,50.5
1991,2,7,0.05,0.8,47.6
1991,2,8,0,1.5,44.8
1991,2,9,0.34,2.2,42.4
1991,2,10,1.01,1,40.3
1991,2,11,0,1.2,38.5
1991,2,12,1.88,1.3,37.7
1991,2,13,10.64,0.9,53.4
1991,2,14,2.34,1.1,73.1
1991,2,15,1.31,0.9,57.2
1991,2,16,0.08,1.1,50.8
1991,2,17,0.18,0.4,46.9
1991,2,18,0.84,0.5,44.8
1991,2,19,3.14,0.7,47.3
1991,2,20,0.22,1.6,49.4
1991,2,21,0,2.4,43.0
1991,2,22,0,3,40.4
1991,2,23,0,2.2,38.4
1991,2,24,0,2.3,36.7
1991,2,25,0.53,0.2,35.6
1991,2,26,2.42,1,37.0
1991,2,27,3.69,0.2,43.1
1991,2,28,1.23,2.3,45.8
1991,3,1,3.08,1.4,40.9
1991,3,2,21.56,0.3,80.6
1991,3,3,39.93,0.7,249.2
1991,3,4,22.22,1.3,454.0
1991,3,5,13.93,0.3,459.8
1991,3,6,1.43,1.2,356.7
1991,3,7,0,3.1,235.3
1991,3,8,0.21,2.3,178.6
1991,3,9,5.11,0.1,162.6
1991,3,10,0.18,3.2,153.3
1991,3,11,0.18,2.1,121.8
1991,3,12,2.85,0.4,111.3
1991,3,13,0.36,0.8,105.1
1991,3,14,13.98,0.1,129.0
1991,3,15,2.67,0.6,165.8
1991,3,16,0.56,1.7,128.0
1991,3,17,1.11,0.1,108.0
1991,3,18,2.77,0.6,103.8
1991,3,19,0,1,97.2
1991,3,20,2.41,2.2,84.0
1991,3,21,69.2,1.5,331.3
1991,3,22,17.08,1.3,786.1
1991,3,23,0.59,0.2,501.0
1991,3,24,11.22,0,366.5
1991,3,25,1.27,0.2,324.0
1991,3,26,0.1,0.1,228.7
1991,3,27,34.25,3,331.6
1991,3,28,34.87,0.8,679.8
1991,3,29,33.15,2.1,916.3
1991,3,30,52.79,0.1,1262.9
1991,3,31,17.34,0.2,1258.3
1991,4,1,1.04,2.6,684.6
1991,4,2,0.26,0.2,378.1
1991,4,3,0.02,0.8,265.1
1991,4,4,5.75,0.2,234.2
1991,4,5,6.66,0.1,251.0
1991,4,6,14.42,0.4,304.1
1991,4,7,0,2,305.8
1991,4,8,9.37,2.1,252.0
1991,4,9,5.12,1.7,255.3
1991,4,10,4.37,1.3,226.3
1991,4,11,0,2.1,193.5
1991,4,12,0,3.2,156.7
1991,4,13,0.27,2.7,135.1
1991,4,14,0.49,1.6,119.8
1991,4,15,6.25,1.9,123.4
1991,4,16,0.88,0.9,128.4
1991,4,17,0,3.2,108.1
1991,4,18,17.27,0.8,157.2
1991,4,19,8.15,1.7,241.8
1991,4,20,1.78,1.9,204.7
1991,4,21,4.57,2.4,166.6
1991,4,22,0.54,1.3,151.3
1991,4,23,0,2.9,128.5
1991,4,24,0,2.3,114.0
1991,4,25,4.54,2.2,111.1
1991,4,26,28.18,1.1,218.4
1991,4,27,2.51,0.6,332.5
1991,4,28,0.5,0.2,227.5
1991,4,29,3.86,1.7,187.8
1991,4,30,20.28,2.1,254.9
1991,5,1,22.73,0,449.1
1991,5,2,0.7,0,453.7
1991,5,3,2.18,0,300.5
1991,5,4,4.92,0,263.5
1991,5,5,16.86,0,329.2
1991,5,6,4.15,0,374.0
1991,5,7,13.4,0,361.0
1991,5,8,2.34,0,359.1
1991,5,9,3.85,0,283.4
1991,5,10,2.42,0,250.2
1991,5,11,5.75,0,237.8
1991,5,12,3.25,0,236.9
1991,5,13,3.43,0,218.5
1991,5,14,0.95,0,197.1
1991,5,15,0,0,165.1
1991,5,16,0,0,141.5
1991,5,17,0,0,126.0
1991,5,18,0.53,0,116.4
1991,5,19,2.56,0,118.2
1991,5,20,3.56,0,131.0
1991,5,21,0.05,0,129.2
1991,5,22,0.25,0,111.8
1991,5,23,0.42,0,104.8
1991,5,24,0,0,98.8
1991,5,25,0,0,91.9
1991,5,26,6.12,0,106.6
1991,5,27,4.58,0,139.3
1991,5,28,5.79,0,156.5
1991,5,29,6.13,0,180.8
1991,5,30,0.75,0,177.7
1991,5,31,0,0,145.7
1991,6,1,0,5.6,126.5
1991,6,2,0,5.5,113.7
1991,6,3,0.05,3.9,103.6
1991,6,4,0.17,3.6,95.5
1991,6,5,5.14,4,92.4
1991,6,6,19.1,2.4,147.3
1991,6,7,19.13,1.9,285.1
1991,6,8,17.12,3.1,383.2
1991,6,9,13.98,1.9,424.5
1991,6,10,3.15,1.7,368.4
1991,6,11,5.97,0.9,288.8
1991,6,12,0.66,3.9,247.4
1991,6,13,0,3.6,189.8
1991,6,14,0,4.4,158.0
1991,6,15,0,5,136.4
1991,6,16,0.05,3.7,120.5
1991,6,17,0.45,3.4,108.2
1991,6,18,1.08,4.7,98.6
1991,6,19,12.01,2.1,123.0
1991,6,20,7.07,1.9,169.4
1991,6,21,0.81,2.4,152.6
1991,6,22,0,5,122.7
1991,6,23,0,6.1,108.2
1991,6,24,0,5.3,97.8
1991,6,25,0,4,89.3
1991,6,26,0,1.4,82.4
1991,6,27,10.29,3.2,96.8
1991,6,28,0.24,3.6,112.9
1991,6,29,0.47,4.6,90.5
1991,6,30,0,5.5,81.6
1991,7,1,0,6.1,75.5
1991,7,2,0.61,5.3,70.3
1991,7,3,0.67,5.6,65.8
1991,7,4,0.17,6,61.9
1991,7,5,0.97,3.6,58.4
1991,7,6,0,5.5,55.4
1991,7,7,0,5.8,52.6
1991,7,8,0,7.1,50.0
1991,7,9,0,7.7,47.6
1991,7,10,0,4.8,45.4
1991,7,11,0,5.7,43.4
1991,7,12,5.76,7.8,41.6
1991,7,13,0.41,4.7,40.0
1991,7,14,6.45,5.1,40.8
1991,7,15,3.96,4.8,42.1
1991,7,16,1.95,5.6,38.3
1991,7,17,0,5.1,36.7
1991,7,18,0,7.8,35.3
1991,7,19,0,7.7,34.0
1991,7,20,0.17,3.2,32.8
1991,7,21,0.4,3.9,31.6
1991,7,22,0,6.4,30.6
1991,7,23,0,7.3,29.6
1991,7,24,0,4.5,28.6
1991,7,25,0,4.5,27.6
